EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR,device_id
6.000,2019-09-05 07:00:00,47.000,25.207,92.444,7,08BEAC028770
6.000,2019-09-05 07:00:00,13.700,25.209,94.200,7,08BEAC028772
5.000,2019-09-05 08:00:00,9.700,31.155,74.000,8,08BEAC028770
5.000,2019-09-05 08:00:00,8.400,30.791,74.800,8,08BEAC028772
4.000,2019-09-05 09:00:00,4.500,31.455,67.600,9,08BEAC028770
4.000,2019-09-05 09:00:00,4.000,30.367,71.000,9,08BEAC028772
7.000,2019-09-05 11:00:00,8.667,29.413,70.889,11,08BEAC028770
7.000,2019-09-05 11:00:00,8.100,27.972,76.600,11,08BEAC028772
13.000,2019-09-05 12:00:00,18.000,29.930,70.900,12,08BEAC028770
13.000,2019-09-05 12:00:00,17.500,28.308,77.300,12,08BEAC028772
20.000,2019-09-05 13:00:00,12.400,29.394,71.000,13,08BEAC028770
20.000,2019-09-05 13:00:00,12.200,28.182,75.800,13,08BEAC028772
19.000,2019-09-05 14:00:00,7.889,29.450,70.889,14,08BEAC028770
19.000,2019-09-05 14:00:00,7.556,28.401,75.556,14,08BEAC028772
12.000,2019-09-05 15:00:00,6.700,28.944,74.200,15,08BEAC028770
12.000,2019-09-05 15:00:00,6.667,27.846,79.889,15,08BEAC028772
10.000,2019-09-05 16:00:00,4.125,28.055,77.250,16,08BEAC028770
10.000,2019-09-05 16:00:00,3.800,27.135,82.800,16,08BEAC028772
5.000,2019-09-05 18:00:00,13.800,26.621,83.700,18,08BEAC028770
5.000,2019-09-05 18:00:00,7.100,26.310,87.700,18,08BEAC028772
5.000,2019-09-05 20:00:00,44.000,26.159,86.600,20,08BEAC028770
5.000,2019-09-05 20:00:00,14.300,26.159,88.800,20,08BEAC028772
6.000,2019-09-05 21:00:00,30.556,26.303,86.000,21,08BEAC028770
6.000,2019-09-05 21:00:00,15.778,26.290,87.667,21,08BEAC028772
12.000,2019-09-05 22:00:00,27.500,26.435,85.400,22,08BEAC028770
12.000,2019-09-05 22:00:00,22.400,26.461,86.700,22,08BEAC028772
11.000,2019-09-05 23:00:00,27.200,26.497,85.400,23,08BEAC028770
11.000,2019-09-05 23:00:00,24.600,26.486,86.900,23,08BEAC028772
12.000,2019-09-06 00:00:00,27.300,26.560,86.700,0,08BEAC028770
12.000,2019-09-06 00:00:00,22.800,26.347,89.400,0,08BEAC028772
11.000,2019-09-06 01:00:00,31.222,26.317,89.333,1,08BEAC028770
11.000,2019-09-06 01:00:00,15.444,26.134,91.889,1,08BEAC028772
13.000,2019-09-06 03:00:00,20.400,24.148,100.000,3,08BEAC028770
13.000,2019-09-06 03:00:00,20.500,23.722,100.000,3,08BEAC028772
12.000,2019-09-06 04:00:00,14.111,23.344,100.000,4,08BEAC028770
12.000,2019-09-06 04:00:00,12.500,22.948,100.000,4,08BEAC028772
5.000,2019-09-06 05:00:00,12.444,24.179,100.000,5,08BEAC028770
5.000,2019-09-06 05:00:00,11.500,23.822,100.000,5,08BEAC028772
9.000,2019-09-06 06:00:00,9.900,24.922,98.600,6,08BEAC028770
9.000,2019-09-06 06:00:00,9.444,24.512,100.000,6,08BEAC028772
10.000,2019-09-06 07:00:00,19.600,27.021,89.300,7,08BEAC028770
